observationId,fieldRA,fieldDec,observationStartMJD,flush_by_mjd,visitExposureTime,filter,rotSkyPos,rotSkyPos_desired,numExposures,airmass,seeingFwhm500,seeingFwhmEff,seeingFwhmGeom,skyBrightness,night,slewTime,visitTime,slewDistance,fiveSigmaDepth,altitude,azimuth,paraAngle,cloud,moonAlt,sunAlt,note,target,fieldId,proposalId,block_id,observationStartLST,rotTelPos,rotTelPos_backup,moonAz,sunAz,sunRA,sunDec,moonRA,moonDec,moonDistance,solarElong,moonPhase,cummTelAz,scripted_id
40,204.10534429119588,-66.06773347021567,2025-05-01 00:27:29.799069184,60796.043692129635,30.0,r,107.92522669909972,0.0,2,1.4467584303493486,0.7292130599363558,1.1613559091008445,1.0066345572808941,21.06110257650264,0,4.5437654567167,34.0,3.1081235721586675,23.877897264228913,43.72520588421226,155.01507760051715,295.9077410698544,0.125,0.08248606213920841,-30.519170874253795,"blob_long, gr, a",,-1,40,1,155.32082061905035,43.83296776895414,0.0,304.31636602137775,270.3650087700067,38.12612186847016,14.982825654384346,83.96192358315139,29.079330892362783,128.4816581074622,128.06052462920832,24.69524154499164,157.59105528937917,0
41,198.92529688703863,-63.96330881187989,2025-05-01 00:28:08.625449728,60796.043692129635,30.0,r,103.88995120864158,0.0,2,1.373995806926685,0.7292130599363558,1.1259496374558837,0.9775306019887364,21.10218263732178,0,4.826380801090558,34.0,3.0339590266577856,23.938069195796864,46.70263179394043,153.87782048972363,299.94301656031257,0.125,-0.028437390224182707,-30.659200886050368,"blob_long, gr, a",,-1,41,1,155.48304013412363,43.83296776895414,0.0,304.2372983725077,270.28497164575566,38.126550971584244,14.982962201171532,83.96842557828039,29.078486274550816,126.7658874962151,129.25175744355437,24.69805739686236,156.414158464382,0
42,200.45398936616044,-60.97321341657896,2025-05-01 00:28:47.206262272,60796.043692129635,30.0,r,108.26934543796672,0.0,2,1.3555528887267132,0.7292130599363558,1.116857078585634,0.9700565185973912,21.10619349012398,0,4.580812957433314,34.0,3.072230141258072,23.950887365266368,47.536398217289324,149.5566234876665,295.5636223309874,0.125,-0.138779424183243,-30.798362603903364,"blob_long, gr, a",,-1,42,1,155.6442336478934,43.83296776895414,0.0,304.1588805248429,270.20537505155784,38.12697736115449,14.983097883500577,83.97489286459415,29.0776453307577,127.8812816311304,132.2727745725978,24.700858468428216,152.04096165320118,0
43,201.82787978546338,-57.98109181019645,2025-05-01 00:29:25.811094528,60796.043692129635,30.0,r,112.61935809205943,0.0,2,1.3422807959249117,0.7292130599363558,1.1102831453180533,0.9646527454514398,21.09715198058657,0,4.604832300654693,34.0,3.0722300115168704,23.9551498112612,48.1591505707881,145.0997093180093,291.2136096768947,0.125,-0.24931003312299202,-30.9376282865777,"blob_long, gr, a",,-1,43,1,155.80552751822592,43.83296776895414,0.0,304.0805629878561,270.1256632420112,38.12740401662239,14.983233649474226,83.98137057782587,29.076802199149153,128.93928515923778,135.2995329092467,24.703664306421484,147.53385990505805,0
44,203.08264026946034,-54.987835418694054,2025-05-01 00:30:04.432741120,60796.043692129635,30.0,r,116.93672173631549,0.0,2,1.333836856474379,0.7292130599363558,1.1060871557237242,0.9612036420049013,21.08616374352943,0,4.621646845530343,34.0,3.0722518104325913,23.955677143156077,48.56585869356342,140.54427077197928,286.89624603263866,0.125,-0.3600085088553024,-31.07697176191679,"blob_long, gr, a",,-1,44,1,155.96689163998607,43.83296776895414,0.0,304.0023602427975,270.04585002710616,38.12783085835439,14.983369473750745,83.98785752295154,29.075957039598947,129.93014592948626,138.33079738412798,24.70647439442781,142.93181754472565,0
45,200.78221082121223,-50.116498434055615,2025-05-01 00:30:43.393184256,60796.043692129635,30.0,r,120.1002155473806,0.0,2,1.2813390187761307,0.7292130599363558,1.0797573071304831,0.9395605064612571,21.10265701229991,0,4.96044296516832,34.0,5.067450197410887,23.995415715381778,51.30029090665649,133.859319306229,283.73275222157355,0.125,-0.4717746060104656,-31.217535911860622,"blob_long, gr, a",,-1,45,1,156.1296712780395,43.83296776895414,0.0,303.92361075203905,269.96519092991724,38.12826144486114,14.983506488661726,83.99440822242774,29.075103258693193,128.71696875438224,142.15261521862342,24.70931243188339,136.20597846028923,0
46,202.0102294485828,-47.17374964533348,2025-05-01 00:31:22.061619968,60796.043692129635,30.0,r,124.66887275417898,0.0,2,1.283241414101168,0.7292130599363558,1.0807188867107076,0.9403509248762016,21.108807083171108,0,4.668436170193224,34.0,3.0524391230199885,23.996805237162263,51.19438877895808,129.02777657916786,279.16409501477517,0.125,-0.5827830123930803,-31.357032664392904,"blob_long, gr, a",,-1,46,1,156.2912308887803,43.83296776895414,0.0,303.84558238581195,269.8849413187015,38.12868880457335,14.983642475815032,84.00091685367306,29.074254982786886,129.4501518206839,145.13202185516738,24.712132622161594,131.33453976577343,0
47,200.18117832552824,-42.37452366256377,2025-05-01 00:32:01.136499968,60796.043692129635,30.0,r,129.19152040566786,0.0,2,1.2492160991533119,0.7074355534701132,1.0396071311959432,0.9065570618430653,21.09609333876911,0,5.074880213217033,34.0,4.971368262243524,24.03782924085286,53.17806768330243,121.5317707179633,274.64144736328626,0.125,-0.6950391800549711,-31.497981626448773,"blob_long, gr, a",,-1,47,1,156.4544886526024,43.83296776895414,0.0,303.76686628649503,269.80365052145044,38.12912065670407,14.983779891483245,84.00750101063514,29.07339688586661,127.75635719196401,148.55726287569095,24.71498592035541,123.8103782732542,0
48,201.2860783703535,-39.39942299004045,2025-05-01 00:32:39.825419008,60796.043692129635,30.0,r,133.77636990688265,0.0,2,1.2589875649896336,0.7074355534701132,1.0444786588135997,0.9105614575447789,21.08807915488937,0,4.688919239844785,34.0,3.090055512889711,24.02813456589095,52.588153347133044,116.55650938654837,270.0565978620715,0.125,-0.806266714465826,-31.637524463844336,"blob_long, gr, a",,-1,48,1,156.61613384312193,43.83296776895414,0.0,303.6890588034531,269.7229666045962,38.1295482436656,14.983915948994696,84.01402717800562,29.072546368686147,128.1623380680428,151.46775037138764,24.717814466763095,118.8185939254979,0
49,202.25842162356125,-36.36558898216493,2025-05-01 00:33:18.500462336,60796.043692129635,30.0,r,138.15537511390846,0.0,2,1.2718825606610424,0.7074355534701132,1.0508843244299113,0.9158269146813871,21.071245138392374,0,4.675043859688382,34.0,3.1293329239095082,24.012742164201,51.83514851742198,111.64679679131766,265.67759265504566,0.125,-0.9175340908060087,-31.7770034261978,"blob_long, gr, a",,-1,49,1,156.77772106117615,43.83296776895414,0.0,303.61140955441357,269.6421163532543,38.129975677711194,14.984051956877122,84.02055801141881,29.071695265377553,128.39649354890153,154.35842707302288,24.72064541144669,113.90849304470832,0
50,199.68134610137426,-34.544668655603914,2025-05-01 00:35:52.500462080,60796.043692129635,30.0,g,139.21224702548798,0.0,2,1.237563206111637,0.7074355534701132,1.0968371588091679,0.953600144541136,22.020333441585848,0,120.0,34.0,2.7787122965735978,24.426453565408472,53.904828736803715,108.32899660716939,264.6207207434661,0.125,-1.3613799080794664,-32.332256997480464,"blob_long, gr, b",,-1,50,1,157.4211445510857,43.83296776895414,0.0,303.30350972995984,269.31823707825924,38.131677679912116,14.984593517849978,84.0466325966749,29.06829742301845,125.94215196643819,154.34164183364277,24.731951782156035,110.6064332339985,0
51,200.6589499700843,-31.506185267702865,2025-05-01 00:36:31.178851840,60796.043692129635,30.0,g,143.42808479934234,0.0,2,1.2483612822022947,0.7074355534701132,1.102569300878269,0.9583119653219372,22.004051393000445,0,4.678390370813153,34.0,3.147037890380098,24.412306669044725,53.230502215503364,103.3167282557261,260.4048829696118,0.125,-1.4730540976339297,-32.47167913724311,"blob_long, gr, b",,-1,51,1,157.58274575008525,43.83296776895414,0.0,303.22650218281177,269.23640296519505,38.132105153102444,14.98472953334898,84.0531989000771,29.067441806788484,125.98911276474173,157.0302383937456,24.734799972097793,105.67669331953145,0
52,201.4425259006705,-28.389985203655364,2025-05-01 00:37:09.837217536,60796.043692129635,30.0,g,147.59616274746264,0.0,2,1.2677926693066854,0.7512449035274625,1.1662914913002114,1.0106916058487736,21.964317040875585,0,4.65836594722716,34.0,3.189270950439789,24.33197688014306,52.07094772972328,98.46559736531611,256.2368050214915,0.125,-1.584750142622216,-32.611015278342556,"blob_long, gr, b",,-1,52,1,157.74426328666075,43.83296776895414,0.0,303.14966439301713,269.15441445686304,38.13253240541973,14.984865477598838,84.05976880585312,29.06658574305866,125.77853655456354,159.54626080683045,24.737650097540605,100.86388249341684,0
53,201.95260850780693,-25.20376973728801,2025-05-01 00:37:48.482320128,60796.043692129635,30.0,g,151.5034385985302,0.0,2,1.288446887564246,0.7512449035274625,1.1776549935436609,1.0200324046928892,21.945066929050377,0,4.645102828406603,34.0,3.218567550037117,24.309636860704863,50.90743390018357,93.67444613295191,252.3295291704239,0.125,-1.6964874749479262,-32.75028980744914,"blob_long, gr, b",,-1,53,1,157.90572540899623,43.83296776895414,0.0,303.0729826923032,269.07225720030704,38.1329595115866,14.98500137437624,84.06634345410363,29.065729083259853,125.22390854548838,161.7166370123433,24.74050265254614,96.12774669036187,0
54,202.1615301810677,-21.990899019991325,2025-05-01 00:38:27.113077760,60796.043692129635,30.0,g,155.1609790706099,0.0,2,1.3093818745231947,0.7512449035274625,1.1890988534582272,1.0294392575426627,21.929771405142688,0,4.6307577675652425,34.0,3.2185675345671583,24.28876278816888,49.793175313614086,88.95014465485828,248.67198869834425,0.125,-1.808262881160344,-32.88949884027794,"blob_long, gr, b",,-1,54,1,158.0671275968583,43.83296776895414,0.0,302.99645902465477,268.9899334408847,38.13338645964549,14.985137219877556,84.07292265338644,29.064871852328114,124.29914674047451,163.32679032237098,24.743357553604593,91.47384762153172,0
55,202.13331622316903,-18.80173773887481,2025-05-01 00:39:05.719986944,60796.043692129635,30.0,g,158.58309696519692,0.0,2,1.33092871834374,0.7512449035274625,1.2008010064090686,1.0390584272682544,21.89097306216939,0,4.606909783109296,34.0,3.18927088266859,24.258474920786274,48.707892327607006,84.3469179632619,245.2498708037572,0.125,-1.9200487464918552,-33.02860815177034,"blob_long, gr, b",,-1,55,1,158.228430145199,43.83296776895414,0.0,302.9201119575351,268.907463459137,38.133813144566304,14.985272980685947,84.07950477496311,29.064014262461058,123.07319966155801,164.22908580987706,24.746214093360233,86.95506928219008,0
56,199.44421630538514,-16.98877901444751,2025-05-01 00:39:44.277274624,60796.043692129635,30.0,g,161.01045138776024,0.0,2,1.298696074424,0.7512449035274625,1.1832668078287758,1.0246453160352536,21.924153871093814,0,4.557287579544261,34.0,3.135996444543893,24.294213400168058,50.35416700540066,80.00586751158801,242.82251638119388,0.125,-2.0317702167120935,-33.1675249127693,"blob_long, gr, b",,-1,56,1,158.3895253694765,43.83296776895414,0.0,302.8439920239589,268.82490261321783,38.1342392814957,14.985408566170724,84.08608540484046,29.063156888714,119.99657084917557,161.92869337065216,24.749070355101995,82.71106622273514,0
57,201.97296203388214,-15.658427678183207,2025-05-01 00:40:23.055533056,60796.043692129635,30.0,g,161.82216786631454,0.0,2,1.3515045391733567,0.7512449035274625,1.2119052606986713,1.0481861242943078,21.8811841236763,0,4.778258683299776,34.0,2.7674605364370537,24.240266958198088,47.724271100724636,79.81241265530375,242.01079990263958,0.125,-2.144211876528782,-33.307223941845244,"blob_long, gr, b",,-1,57,1,158.55154382735682,43.83296776895414,0.0,302.76756581074375,268.74166992020434,38.13466786104277,14.985544927858047,84.09271077217134,29.062293708166777,121.64707756352766,164.40196873611507,24.751946406581634,82.62813181908882,0
58,201.80556257156405,-12.529815957127543,2025-05-01 00:41:01.590301184,60796.043692129635,30.0,g,164.84192684796312,0.0,2,1.3794874350754842,0.7512449035274625,1.2268990069689687,1.0605109837284923,21.87308526963946,0,4.5347686377432055,34.0,3.1328205115041343,24.217772664649743,46.46110596473798,75.58121487002552,238.99104092099103,0.125,-2.2560269015650354,-33.44603202474387,"blob_long, gr, b",,-1,58,1,158.71254496456845,43.83296776895414,0.0,302.691748519436,268.6587622044899,38.13509374995333,14.985680432494878,84.09930151651217,29.061435060225353,120.1393774987665,163.95440371435973,24.754807797303567,78.50598096913858,0
59,201.5821263489723,-9.456377815843709,2025-05-01 00:41:40.082033920,60796.043692129635,30.0,g,167.6454201468524,0.0,2,1.4109728158003911,0.7626782386117871,1.258620058130216,1.0865856877830375,21.859246306790645,0,4.491732810331609,34.0,3.081252591787296,24.177911876034376,45.131749522073015,71.56922489569286,236.18754762210176,0.125,-2.3677960601320054,-33.58467138301016,"blob_long, gr, b",,-1,59,1,158.87336629573142,43.83296776895414,0.0,302.61614424634354,268.5757501348423,38.1355191636615,14.98581578497439,84.10589184476595,29.060576488156755,118.53007389279901,162.91209832483077,24.757669374139986,74.61176410865386,0
60,201.3234371042998,-6.4339383343170775,2025-05-01 00:42:18.530567936,60796.043692129635,30.0,g,170.24647376618296,0.0,2,1.4465644762949992,0.7626782386117871,1.277574215641024,1.1021660052569215,21.860300562192613,0,4.448534415140142,34.0,3.0332764201570632,24.1544890255108,43.73255404097278,67.77190638486618,233.58649400277116,0.125,-2.479518614091959,-33.723141476230886,"blob_long, gr, b",,-1,60,1,159.0340071405743,43.83296776895414,0.0,302.54075280777437,268.4926344738615,38.1359441003664,14.985950984726827,84.11248170584315,29.059717998558575,116.84738419353631,161.41492352513757,24.760531113628684,70.93982319292442,0
61,201.0513530828443,-3.449841725452841,2025-05-01 00:42:56.936688384,60796.043692129635,30.0,g,172.65882269016424,0.0,2,1.4872280256239383,0.7626782386117871,1.2990025306769304,1.1197800802164368,21.868941520529674,0,4.406120228113899,34.0,2.9963804707112995,24.1311211573619,42.25193823906683,64.18045935430027,231.17414507878988,0.125,-2.5911965800025945,-33.86144517554486,"blob_long, gr, b",,-1,61,1,159.1944707769909,43.83296776895414,0.0,302.4655721644055,268.4094139353161,38.13636856873748,14.98608603451369,84.11907121119046,29.05885957685446,115.1147029286449,159.59415891718916,24.763393062900317,67.47976852508002,0
62,200.78242919900373,-0.4912631085613531,2025-05-01 00:43:35.328783616,60796.043692129635,30.0,g,174.89264773863016,0.0,2,1.5341036269835473,0.7626782386117871,1.3234156885319157,1.1398476959732347,21.872940243519153,0,4.392095566796448,34.0,2.9707584669782134,24.10244996410491,40.68096122705943,60.7855974820028,228.940320030324,0.125,-2.702912334191638,-33.99968474177304,"blob_long, gr, b",,-1,62,1,159.3548758158312,43.83296776895414,0.0,302.39054638819374,268.32602719333755,38.13679288253061,14.986221034162353,84.1256652164853,29.05800059045708,113.34851736038395,157.5476970079965,24.766257330019894,64.22083003100458,0
63,200.53000294980538,2.452827663270973,2025-05-01 00:44:13.758457856,60796.043692129635,30.0,g,176.9545420785521,0.0,2,1.5885586660474673,0.7626782386117871,1.3514046705879792,1.1628546392233188,21.876789017191896,0,4.42967463051627,34.0,2.9548869328734617,24.069591798015537,39.013350749477844,57.57948234573555,226.87842569040203,0.125,-2.81481610964978,-34.13804597452818,"blob_long, gr, b",,-1,63,1,159.51543786255914,43.83296776895414,0.0,302.31557467525136,268.2423617417099,38.13721761207973,14.986356165129322,84.13227259140427,29.057139883967373,111.56144361154973,155.34320830541068,24.769127768034746,61.153895130854934,0
64,200.30511377872844,5.390591859640616,2025-05-01 00:44:52.225975808,60796.043692129635,30.0,g,178.84822030351611,0.0,2,1.6522438052629738,0.7626782386117871,1.3836553926346222,1.1893647327456593,21.88847734539076,0,4.467518236304311,34.0,2.946317337892124,24.03493324020319,37.24593804870306,54.55601751420533,224.984747465438,0.125,-2.9269089087558346,-34.2765297864899,"blob_long, gr, b",,-1,64,1,159.67615802294213,43.83296776895414,0.0,302.2406568064525,268.15841618285526,38.13764276031118,14.986491428342813,84.13889340192802,29.05627744886796,109.7639558913393,153.02650081184234,24.772004406631016,58.271795095742064,0
65,200.11629568643795,8.327097269590393,2025-05-01 00:45:30.730205696,60796.043692129635,30.0,g,180.57590456027765,0.0,2,1.7271648135518378,0.7626782386117871,1.4209661415166461,1.220034168326683,21.88925830014381,0,4.504230017250231,34.0,2.9424819104888704,23.990334569642382,35.37908205757033,51.70983476022276,223.25706320867647,0.125,-3.03918766347457,-34.41513206426406,"blob_long, gr, b",,-1,65,1,159.83703156924676,43.83296776895414,0.0,302.16579527687395,268.07419217169513,38.1380683147201,14.986626819821534,84.14552747356176,29.055413307965555,107.96470565888383,150.6286318237168,24.774887171003208,55.56801500146483,0
66,203.07061688136622,3.951687864548055,2025-05-01 00:46:09.641911808,60796.043692129635,30.0,g,176.6046632642589,0.0,2,1.6816572132006484,0.7626782386117871,1.3983823873183154,1.2014703223756553,21.875592791791508,0,4.911706496370899,34.0,5.269537996778178,24.01212451359601,36.48779297581505,57.963020699406925,227.22830450469522,0.125,-3.152734897527315,-34.55518719584089,"blob_long, gr, b",,-1,66,1,159.99960758137334,43.83296776895414,0.0,302.0902713686554,267.9888750136532,38.13849837305285,14.986763643259707,84.1522388076435,29.05453912496311,112.84486863654344,155.88604561476777,24.77780387851134,61.963603025931555,0
67,203.29652270288406,0.9655589121446451,2025-05-01 00:46:48.087590144,60796.043692129635,30.0,g,174.86606044802176,0.0,2,1.6086656267769992,0.533091318857698,1.0484699517985974,0.913842300378447,21.873294432089526,0,4.445678521031152,34.0,2.9946442280229575,24.33950239364689,38.435499482805604,60.81623060716094,228.9669073209324,0.125,-3.265001480584855,-34.6935512041134,"blob_long, gr, b",,-1,67,1,160.1602364939529,43.83296776895414,0.0,302.0157800938794,267.90438015736333,38.138923281202814,14.986898827196974,84.15887672992525,29.053674525858693,114.67024837280445,158.32032642147357,24.780689046108236,64.9540305375314,0
68,203.5454147074328,-2.030518261819395,2025-05-01 00:47:26.497969408,60796.043692129635,30.0,g,172.93866922977415,0.0,2,1.5461898878568725,0.533091318857698,1.023845006317216,0.8936005951927515,21.864325569710452,0,4.410379416701707,34.0,3.0063942178818355,24.375151699296257,40.297093724205375,63.85542432647097,230.89429853917997,0.125,-3.377243653115062,-34.83177452884449,"blob_long, gr, b",,-1,68,1,160.32071792501878,43.83296776895414,0.0,301.9414842994446,267.819764619461,38.13934779965179,14.987033886192856,84.16551547301789,29.05280984133757,116.47480873810551,160.6294770478314,24.78357493178785,68.12805906579618,0
69,203.80401650185047,-5.045167551839395,2025-05-01 00:48:04.885247488,60796.043692129635,30.0,g,170.8137608889591,0.0,2,1.49221228665491,0.533091318857698,1.0022472797320976,0.8758472639397842,21.862950853573775,0,4.38727806515533,34.0,3.0256759630972963,24.409298751989326,42.07832923443287,67.09049868335309,233.01920687999504,0.125,-3.4894968792624526,-34.96990109517859,"blob_long, gr, b",,-1,69,1,160.4811028368642,43.83296776895414,0.0,301.8673600170285,267.73500175313364,38.13977206320845,14.987168863138406,84.17215712945261,29.051944798816066,118.24523624440343,162.7500463516072,24.786462444312196,71.49600481840314,0
70,204.05729336735783,-8.088389536925577,2025-05-01 00:48:43.314373376,60796.043692129635,30.0,g,168.47762756971062,0.0,2,1.4451870383925172,0.533091318857698,0.9831752876322436,0.8601700864337042,21.860126663246582,0,4.429126473186007,34.0,3.0536035712278817,24.439103251799622,43.78482251301514,70.53498118991632,235.3553401992435,0.125,-3.6019511438071685,-35.10816459683172,"blob_long, gr, b",,-1,70,1,160.6416625932701,43.83296776895414,0.0,301.7932818379233,267.6499477720608,38.14019678970721,14.98730398640771,84.17881294176763,29.051077934039277,119.96543546715823,164.58276614607772,24.789356471681458,75.07020915203502,0
